Rank,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,opponent_rank,Time,team_goals,opponent_goals,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent
2.0,25,5,4,84,28,56,80,8.0,0.9926650361894058,2,1,1.61,1.2,0.52,0.48,10.0,10.0,3.0,2.0,4.0,2.0,0.8,0.76,2.0,2.0,4.0,6.0,3.0,2.0,3.0,0.0,15.0,13.0,15.0,21.0,13.0,15.0,15.0,7.0,1.0,1.0,4.0,1.0,5.0,6.0,5.0,4.0,0.0,1.0,1.0,1.0,17.0,13.0,0.53,0.64,0.13,0.15,0.68,0.37,22.0,20.0,0.0,0.0,1.38,0.8,1.0,0.0,0.44,0.29,0.83,0.44,62.0,55.0,0.0,0.0,0.8,1.38,-0.2,-0.62
2.0,25,5,4,84,28,56,80,4.0,0.8801955985915914,1,2,1.66,0.56,0.59,0.41,21.0,6.0,5.0,2.0,8.0,2.0,0.84,0.76,4.0,3.0,10.0,2.0,6.0,2.0,2.0,1.0,11.0,8.0,39.0,24.0,8.0,11.0,5.0,8.0,0.0,4.0,2.0,2.0,12.0,4.0,9.0,2.0,1.0,0.0,0.0,1.0,29.0,5.0,0.69,0.5,0.29,0.5,0.63,0.5,6.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,25,5,4,84,28,56,80,3.0,0.9926650361894058,4,1,2.71,1.17,0.39,0.61,14.0,14.0,5.0,3.0,6.0,2.0,0.75,0.87,1.0,3.0,4.0,6.0,5.0,5.0,4.0,3.0,17.0,11.0,13.0,22.0,11.0,17.0,10.0,11.0,2.0,1.0,6.0,3.0,12.0,9.0,2.0,5.0,2.0,0.0,2.0,0.0,31.0,28.0,0.7,0.66,0.64,0.26,0.76,0.9,28.0,15.0,0.0,0.0,2.01,0.95,0.0,1.0,0.46,0.59,1.23,0.77,52.0,46.0,1.0,0.0,0.95,2.01,-0.05,-1.99
2.0,25,5,4,84,28,56,80,6.0,0.8801955985915914,1,0,0.79,0.45,0.55,0.45,8.0,10.0,1.0,2.0,6.0,9.0,0.83,0.81,3.0,1.0,3.0,6.0,4.0,2.0,1.0,1.0,13.0,9.0,29.0,23.0,9.0,13.0,11.0,12.0,2.0,0.0,3.0,1.0,5.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,17.0,20.0,0.65,0.71,0.19,0.1,0.5,0.74,18.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,25,5,4,84,28,56,80,10.0,0.8801955985915914,3,2,1.63,1.12,0.54,0.46,11.0,8.0,6.0,4.0,6.0,6.0,0.84,0.83,0.0,1.0,3.0,4.0,2.0,0.0,1.0,0.0,10.0,14.0,26.0,24.0,14.0,10.0,14.0,9.0,2.0,3.0,4.0,4.0,10.0,5.0,1.0,3.0,0.0,0.0,1.0,0.0,25.0,10.0,0.73,0.67,0.2,0.18,0.59,0.42,12.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,25,5,4,84,28,56,80,14.0,0.8801955985915914,3,0,4.34,2.4,0.56,0.44,18.0,12.0,12.0,3.0,5.0,3.0,0.85,0.8,0.0,3.0,3.0,6.0,3.0,3.0,5.0,1.0,11.0,11.0,12.0,17.0,11.0,11.0,8.0,15.0,3.0,9.0,8.0,4.0,13.0,8.0,5.0,4.0,1.0,0.0,0.0,0.0,32.0,14.0,0.76,0.7,0.25,0.38,0.53,0.56,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,25,5,4,84,28,56,80,1.0,0.8801955985915914,1,1,1.39,0.32,0.61,0.39,14.0,7.0,1.0,4.0,6.0,2.0,0.82,0.77,4.0,2.0,6.0,2.0,7.0,1.0,1.0,1.0,14.0,24.0,27.0,11.0,24.0,14.0,8.0,9.0,3.0,0.0,2.0,0.0,8.0,2.0,6.0,5.0,1.0,0.0,0.0,0.0,41.0,8.0,0.7,0.64,0.16,0.14,0.38,0.64,12.0,45.0,0.0,0.0,0.94,1.26,1.0,0.0,0.58,0.39,2.26,0.31,72.0,75.0,0.0,0.0,1.26,0.94,0.26,-0.06
2.0,25,5,4,84,28,56,80,3.0,0.9999999995110024,4,1,2.08,1.12,0.48,0.52,16.0,8.0,7.0,3.0,2.0,2.0,0.83,0.83,2.0,6.0,5.0,4.0,4.0,1.0,6.0,1.0,13.0,10.0,19.0,22.0,10.0,13.0,7.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,25,5,4,84,28,56,80,7.0,0.8801955985915914,0,2,0.43,1.69,0.62,0.38,10.0,9.0,1.0,5.0,7.0,0.0,0.0,0.0,4.0,3.0,6.0,4.0,3.0,0.0,4.0,2.0,4.0,10.0,15.0,16.0,13.0,8.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,25,5,4,84,28,56,80,12.0,0.8801955985915914,2,2,2.86,1.38,0.55,0.45,26.0,8.0,8.0,5.0,11.0,5.0,0.78,0.76,1.0,3.0,9.0,2.0,9.0,1.0,2.0,2.0,12.0,6.0,27.0,24.0,6.0,12.0,7.0,14.0,3.0,6.0,4.0,3.0,14.0,6.0,12.0,2.0,1.0,0.0,1.0,0.0,41.0,13.0,0.71,0.54,0.25,0.18,0.75,0.68,18.0,37.0,0.0,0.0,2.07,2.31,0.0,0.0,0.62,0.42,1.01,0.45,55.0,39.0,0.0,0.0,2.31,2.07,0.31,0.19
2.0,25,5,4,84,28,56,80,5.0,0.9926650361894058,4,1,3.41,0.59,0.55,0.45,15.0,6.0,7.0,2.0,5.0,1.0,0.0,0.0,1.0,3.0,7.0,3.0,1.0,1.0,4.0,0.0,7.0,20.0,31.0,18.0,14.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,25,5,4,84,28,56,80,5.0,0.8801955985915914,1,0,2.59,0.82,0.56,0.44,17.0,10.0,6.0,3.0,5.0,2.0,0.8,0.77,3.0,6.0,6.0,4.0,5.0,3.0,2.0,1.0,21.0,17.0,24.0,21.0,17.0,21.0,3.0,9.0,3.0,5.0,4.0,0.0,7.0,8.0,10.0,2.0,1.0,0.0,0.0,0.0,26.0,18.0,0.68,0.54,0.07,0.0,0.47,0.46,30.0,61.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,25,5,4,84,28,56,80,16.0,0.8801955985915914,1,1,0.73,0.77,0.59,0.41,13.0,18.0,4.0,7.0,3.0,0.0,0.86,0.8,2.0,2.0,6.0,9.0,3.0,2.0,3.0,0.0,8.0,13.0,30.0,23.0,13.0,8.0,6.0,16.0,6.0,3.0,0.0,2.0,6.0,9.0,7.0,9.0,0.0,1.0,0.0,1.0,23.0,23.0,0.74,0.63,0.25,0.33,0.63,0.58,14.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,25,5,4,84,28,56,80,11.0,0.8801955985915914,3,2,4.81,1.29,0.6,0.4,20.0,7.0,8.0,2.0,11.0,3.0,0.84,0.8,1.0,3.0,5.0,3.0,7.0,2.0,2.0,0.0,16.0,12.0,17.0,16.0,12.0,16.0,7.0,7.0,0.0,5.0,7.0,1.0,14.0,4.0,6.0,3.0,1.0,0.0,0.0,0.0,33.0,8.0,0.68,0.56,0.42,0.22,0.79,0.14,10.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,25,5,4,84,28,56,80,7.0,0.9853300728678092,4,0,3.9,0.1,0.58,0.42,21.0,1.0,12.0,0.0,7.0,2.0,0.86,0.77,3.0,0.0,4.0,1.0,5.0,0.0,4.0,0.0,8.0,13.0,15.0,24.0,13.0,8.0,10.0,16.0,0.0,8.0,7.0,1.0,14.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,26.0,8.0,0.68,0.61,0.11,0.25,0.57,0.56,25.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,25,5,4,84,28,56,80,4.0,0.8801955985915914,1,1,1.34,1.89,0.59,0.41,13.0,17.0,2.0,7.0,6.0,6.0,0.82,0.77,2.0,4.0,6.0,6.0,5.0,4.0,3.0,1.0,15.0,8.0,24.0,12.0,8.0,15.0,7.0,10.0,6.0,1.0,1.0,3.0,9.0,11.0,4.0,6.0,0.0,0.0,0.0,0.0,28.0,24.0,0.65,0.63,0.24,0.21,0.6,0.55,22.0,47.0,0.0,1.0,0.32,2.56,3.0,0.0,0.53,0.36,1.37,0.73,59.0,54.0,2.0,0.0,2.56,0.32,1.56,-0.68
2.0,25,5,4,84,28,56,80,9.0,0.9926650361894058,3,0,2.17,0.23,0.61,0.39,26.0,5.0,7.0,1.0,12.0,2.0,0.0,0.0,0.0,1.0,15.0,3.0,4.0,1.0,0.0,0.0,16.0,6.0,26.0,28.0,6.0,14.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,25,5,4,84,28,56,80,6.0,0.9926650361894058,3,0,1.99,1.59,0.42,0.58,8.0,17.0,7.0,6.0,3.0,7.0,0.76,0.85,4.0,2.0,0.0,7.0,1.0,4.0,4.0,4.0,10.0,12.0,16.0,21.0,12.0,10.0,10.0,10.0,6.0,4.0,4.0,1.0,6.0,12.0,2.0,5.0,0.0,0.0,0.0,0.0,15.0,26.0,0.47,0.7,0.17,0.36,0.45,0.55,19.0,16.0,0.0,0.0,2.25,1.02,0.0,0.0,0.44,0.46,0.33,1.89,33.0,43.0,0.0,0.0,1.02,2.25,1.02,-0.75
2.0,25,5,4,84,28,56,80,14.0,0.8312958431142807,2,0,1.47,0.15,0.67,0.33,16.0,5.0,7.0,1.0,11.0,4.0,0.84,0.73,4.0,2.0,5.0,0.0,4.0,4.0,1.0,0.0,12.0,9.0,28.0,22.0,9.0,12.0,11.0,8.0,1.0,5.0,5.0,0.0,13.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0,40.0,6.0,0.7,0.52,0.21,0.13,0.55,0.65,14.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,25,5,4,84,28,56,80,18.0,0.8801955985915914,3,0,5.44,0.23,0.73,0.27,31.0,6.0,14.0,2.0,13.0,2.0,0.9,0.73,0.0,3.0,13.0,3.0,4.0,1.0,1.0,1.0,7.0,10.0,16.0,16.0,10.0,7.0,9.0,7.0,2.0,11.0,10.0,0.0,22.0,2.0,9.0,4.0,2.0,0.0,0.0,0.0,45.0,2.0,0.82,0.63,0.26,0.0,0.44,0.67,11.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,25,5,4,84,28,56,80,18.0,0.9853300728678092,3,0,2.54,0.53,0.65,0.35,15.0,11.0,9.0,3.0,5.0,4.0,0.0,0.0,0.0,2.0,4.0,7.0,2.0,1.0,5.0,1.0,13.0,17.0,21.0,14.0,10.0,10.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,25,5,4,84,28,56,80,8.0,0.9022004885563811,3,0,2.25,0.45,0.59,0.41,15.0,10.0,6.0,2.0,4.0,1.0,0.85,0.79,1.0,1.0,7.0,7.0,2.0,1.0,0.0,0.0,13.0,11.0,18.0,25.0,11.0,13.0,18.0,10.0,2.0,3.0,6.0,1.0,10.0,4.0,5.0,6.0,1.0,0.0,1.0,0.0,42.0,14.0,0.7,0.58,0.35,0.38,0.57,0.6,11.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,25,5,4,84,28,56,80,15.0,0.9926650361894058,1,0,1.71,0.11,0.52,0.48,16.0,5.0,9.0,0.0,12.0,2.0,0.0,0.0,4.0,3.0,3.0,4.0,4.0,1.0,4.0,0.0,12.0,25.0,18.0,27.0,19.0,12.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,25,5,4,84,28,56,80,9.0,0.8801955985915914,1,3,1.93,1.25,0.61,0.39,19.0,8.0,7.0,3.0,9.0,2.0,0.84,0.78,0.0,2.0,5.0,4.0,7.0,1.0,0.0,0.0,12.0,10.0,21.0,9.0,10.0,12.0,13.0,9.0,0.0,6.0,3.0,1.0,10.0,5.0,9.0,3.0,1.0,0.0,0.0,0.0,30.0,10.0,0.7,0.51,0.27,0.3,0.77,0.33,11.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,25,5,4,84,28,56,80,16.0,0.8801955985915914,6,0,3.57,0.54,0.57,0.43,23.0,10.0,11.0,3.0,10.0,4.0,0.88,0.79,1.0,3.0,8.0,6.0,4.0,1.0,6.0,1.0,12.0,11.0,15.0,15.0,11.0,12.0,7.0,8.0,3.0,5.0,6.0,2.0,13.0,4.0,10.0,6.0,0.0,0.0,1.0,0.0,38.0,13.0,0.8,0.6,0.37,0.23,0.44,0.74,16.0,26.0,0.0,0.0,3.68,0.77,3.0,0.0,0.56,0.48,3.16,0.28,42.0,45.0,0.0,1.0,0.77,3.68,0.77,-2.32
2.0,25,5,4,84,28,56,80,11.0,0.8801955985915914,5,0,2.38,0.19,0.61,0.39,29.0,4.0,14.0,0.0,8.0,2.0,0.87,0.78,1.0,1.0,8.0,3.0,7.0,1.0,5.0,3.0,10.0,12.0,25.0,22.0,12.0,10.0,12.0,14.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,25,5,4,84,28,56,80,13.0,0.9853300728678092,3,0,2.57,0.23,0.57,0.43,18.0,7.0,7.0,2.0,2.0,5.0,0.89,0.85,2.0,4.0,5.0,4.0,6.0,1.0,0.0,0.0,9.0,16.0,17.0,17.0,16.0,9.0,8.0,8.0,2.0,4.0,4.0,1.0,8.0,1.0,10.0,6.0,0.0,0.0,1.0,0.0,19.0,7.0,0.82,0.63,0.36,0.14,0.72,0.81,8.0,17.0,0.0,0.0,3.0,0.24,2.0,0.0,0.72,0.5,2.23,0.31,41.0,37.0,0.0,0.0,0.24,3.0,0.24,0.0
2.0,25,5,4,84,28,56,80,13.0,0.9926650361894058,5,1,2.94,0.9,0.5,0.5,18.0,10.0,6.0,4.0,11.0,2.0,0.0,0.0,1.0,2.0,9.0,5.0,3.0,1.0,2.0,0.0,6.0,13.0,8.0,24.0,10.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,25,5,4,84,28,56,80,1.0,0.9926650361894058,0,1,0.72,1.14,0.55,0.45,14.0,12.0,2.0,6.0,8.0,4.0,0.82,0.84,3.0,2.0,9.0,3.0,3.0,3.0,0.0,0.0,13.0,14.0,16.0,21.0,14.0,13.0,11.0,8.0,5.0,2.0,2.0,2.0,8.0,7.0,6.0,5.0,0.0,1.0,0.0,0.0,34.0,23.0,0.66,0.78,0.27,0.29,0.75,0.53,11.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,25,5,4,84,28,56,80,10.0,0.9853300728678092,1,1,1.75,0.55,0.66,0.34,13.0,6.0,4.0,5.0,8.0,0.0,0.0,0.0,5.0,4.0,6.0,0.0,3.0,1.0,3.0,0.0,19.0,13.0,56.0,21.0,9.0,18.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,22,5,7,65,30,35,71,12.0,0.8801955985915914,2,0,1.51,0.58,0.51,0.49,9.0,6.0,2.0,2.0,2.0,4.0,0.84,0.83,2.0,2.0,3.0,3.0,4.0,1.0,1.0,3.0,13.0,12.0,17.0,17.0,12.0,13.0,10.0,7.0,2.0,0.0,2.0,0.0,9.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,20.0,12.0,0.71,0.65,0.43,0.26,0.8,0.47,26.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,22,5,7,65,30,35,71,10.0,0.9853300728678092,3,1,1.87,0.34,0.71,0.29,15.0,5.0,4.0,4.0,9.0,2.0,0.89,0.8,3.0,3.0,3.0,0.0,8.0,1.0,1.0,4.0,12.0,14.0,20.0,14.0,14.0,12.0,4.0,10.0,3.0,1.0,5.0,3.0,11.0,2.0,4.0,3.0,1.0,0.0,1.0,0.0,35.0,2.0,0.76,0.74,0.19,0.25,0.38,0.55,6.0,35.0,0.0,0.0,1.95,1.75,2.0,0.0,0.64,0.33,1.28,0.15,39.0,34.0,0.0,0.0,1.75,1.95,0.75,-1.05
3.0,22,5,7,65,30,35,71,9.0,0.9999999995110024,2,0,1.83,0.46,0.64,0.36,17.0,10.0,9.0,3.0,8.0,6.0,0.84,0.76,3.0,0.0,5.0,3.0,3.0,4.0,2.0,0.0,13.0,14.0,24.0,11.0,14.0,13.0,9.0,11.0,3.0,7.0,5.0,0.0,9.0,5.0,8.0,5.0,1.0,1.0,0.0,0.0,26.0,16.0,0.67,0.65,0.36,0.29,0.79,0.71,13.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,22,5,7,65,30,35,71,11.0,0.9999999995110024,2,2,1.52,1.38,0.69,0.31,23.0,9.0,8.0,3.0,5.0,3.0,0.84,0.66,3.0,1.0,6.0,4.0,9.0,2.0,3.0,5.0,18.0,8.0,22.0,18.0,8.0,18.0,5.0,13.0,1.0,6.0,4.0,4.0,15.0,5.0,8.0,4.0,0.0,0.0,0.0,0.0,32.0,16.0,0.75,0.53,0.23,0.38,0.63,0.69,11.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,22,5,7,65,30,35,71,8.0,0.9926650361894058,4,0,2.94,1.01,0.68,0.32,16.0,12.0,9.0,5.0,9.0,5.0,0.91,0.83,0.0,2.0,4.0,4.0,3.0,3.0,1.0,0.0,9.0,7.0,20.0,8.0,7.0,9.0,5.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,22,5,7,65,30,35,71,2.0,0.9926650361894058,1,4,1.17,2.71,0.61,0.39,14.0,14.0,3.0,5.0,2.0,6.0,0.87,0.75,3.0,1.0,6.0,4.0,5.0,5.0,3.0,4.0,11.0,17.0,22.0,13.0,17.0,11.0,11.0,10.0,1.0,2.0,3.0,6.0,9.0,12.0,5.0,2.0,0.0,2.0,0.0,2.0,28.0,31.0,0.66,0.7,0.26,0.64,0.9,0.76,15.0,28.0,0.0,0.0,0.95,2.01,1.0,0.0,0.59,0.46,0.77,1.23,46.0,52.0,0.0,1.0,2.01,0.95,-1.99,-0.05
3.0,22,5,7,65,30,35,71,4.0,0.9926650361894058,2,1,1.21,0.61,0.53,0.47,6.0,17.0,3.0,3.0,1.0,5.0,0.0,0.0,2.0,2.0,2.0,10.0,1.0,4.0,2.0,1.0,8.0,15.0,23.0,33.0,14.0,9.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,22,5,7,65,30,35,71,1.0,0.9853300728678092,1,1,1.34,0.96,0.56,0.44,17.0,13.0,2.0,3.0,6.0,3.0,0.86,0.8,3.0,5.0,6.0,6.0,9.0,4.0,2.0,1.0,14.0,16.0,14.0,13.0,16.0,14.0,9.0,8.0,2.0,1.0,1.0,2.0,14.0,9.0,3.0,4.0,1.0,0.0,0.0,0.0,35.0,15.0,0.8,0.56,0.11,0.5,0.56,0.57,10.0,32.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,22,5,7,65,30,35,71,7.0,0.9926650361894058,1,1,0.97,1.23,0.69,0.31,16.0,4.0,4.0,2.0,5.0,3.0,0.86,0.68,3.0,2.0,5.0,1.0,7.0,1.0,2.0,1.0,13.0,19.0,24.0,20.0,19.0,13.0,12.0,10.0,1.0,3.0,1.0,2.0,11.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,40.0,6.0,0.79,0.49,0.37,0.2,0.79,0.6,9.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,22,5,7,65,30,35,71,4.0,0.9926650361894058,0,1,0.89,0.21,0.55,0.45,7.0,7.0,3.0,4.0,3.0,7.0,0.84,0.79,4.0,2.0,3.0,3.0,1.0,0.0,4.0,2.0,16.0,14.0,28.0,17.0,14.0,16.0,5.0,8.0,3.0,3.0,3.0,0.0,6.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,13.0,17.0,0.61,0.64,0.17,0.09,0.73,0.73,25.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,22,5,7,65,30,35,71,13.0,0.9926650361894058,3,0,2.83,0.36,0.71,0.29,16.0,3.0,7.0,2.0,7.0,2.0,0.0,0.0,0.0,3.0,7.0,1.0,2.0,0.0,1.0,1.0,9.0,18.0,14.0,10.0,18.0,10.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,22,5,7,65,30,35,71,2.0,0.9999999995110024,1,4,1.12,2.08,0.52,0.48,8.0,16.0,3.0,7.0,2.0,2.0,0.83,0.83,6.0,2.0,4.0,5.0,1.0,4.0,1.0,6.0,10.0,13.0,22.0,19.0,13.0,10.0,5.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
